user,history_item_id,history_rating,item_id,rating
268392,"[41404, 79528, 79526, 16396, 8200, 79561, 79529, 79537, 79517, 79522]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",79525,0
85018,"[175897, 315, 1573, 5257]","[1, 0, 0, 0]",23674,0
162756,"[241597, 105501, 17419]","[0, 0, 0]",218659,1
59769,"[111218, 111219, 8748]","[0, 1, 0]",111220,0
12515,"[13223, 13219, 13226, 13208, 13200, 13205, 8712, 13207, 13201, 13213]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",13227,1
187904,"[3368, 72866, 287, 51209, 22931, 84026, 305, 11879, 94208, 9534]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",21594,1
23128,"[117, 38675, 40202, 134, 5065, 1538, 8457, 4396, 25976, 26004]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",40203,0
44597,"[88250, 4646, 1133]","[1, 1, 1]",21417,1
64435,"[119705, 119703, 5277, 46734, 82573, 2864, 3642, 119708, 16083, 354]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",48487,1
240024,"[33775, 103681, 18, 31633, 31702, 49396, 29157, 26, 31624, 30534]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",77614,0
158295,"[169720, 7700, 26163, 169651, 34936, 169899, 2784, 22051, 22915, 169883]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",68436,0
193549,"[24319, 124877, 21380, 134, 94262, 33747, 12401, 124876, 124884, 124879]","[0, 0, 1, 1, 0, 0, 0, 0, 1, 1]",100654,1
250006,"[132958, 4641, 7861, 485, 5070, 4589]","[0, 0, 1, 0, 1, 1]",1105,1
40617,"[46039, 80778, 80773, 80777, 80771, 967, 21392, 80779, 80781, 80772]","[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",59782,0
5429,"[5852, 5853, 5850, 5848, 5849, 5854]","[0, 0, 0, 0, 1, 0]",5851,0
29757,"[56054, 36193, 14983]","[0, 0, 0]",56052,0
5705,"[6348, 4315, 6347]","[0, 0, 1]",1227,1
178834,"[71461, 1863, 5662]","[0, 1, 0]",56141,0
5834,"[177372, 11928, 1611, 197285, 78807, 36378, 151616, 6498, 6494, 89099]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",6495,0
43866,"[87029, 1828, 87030, 68105, 87034, 51253, 34894, 9581]","[0, 0, 0, 0, 0, 0, 0, 0]",87033,0
147475,"[2442, 95392, 236519, 581, 888, 28, 20148, 2774, 21007, 176168]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",231832,0
184855,"[82502, 82151, 22203]","[1, 1, 0]",191373,1
2033,"[2511, 2536, 2522, 16159, 16186, 15187, 16209, 2529, 16203, 2541]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",16195,1
219683,"[8792, 28534, 2002, 30107, 2033, 17411, 410, 92476, 23744, 112628]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",12757,1
194294,"[101065, 15139, 15181]","[0, 0, 0]",112516,1
211720,"[179798, 85485, 7808, 26, 80713, 28290]","[0, 0, 0, 0, 0, 0]",15053,1
220757,"[200140, 200118, 200131, 200123, 200151, 115499, 200129, 12224, 200134, 107]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",110959,0
220664,"[55878, 127717, 12647, 5835, 15163, 10949, 7406, 26677, 60058, 118841]","[0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",11140,1
62929,"[26070, 243275, 7922, 1489, 102516, 61407, 17131, 121552, 177890, 177897]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",8022,1
193335,"[8424, 124557, 11757, 77165, 37877, 14296, 24961, 3269, 124560, 415]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",6625,0
106173,"[36454, 171200, 171194, 4414, 35168, 114576, 171204, 159197, 171209, 171230]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",119357,0
37454,"[46877, 25820, 485, 73289, 73284, 73292, 73295, 73299, 356, 10485]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",5873,0
151806,"[36756, 231574, 240438, 240882, 88571, 240780, 19411, 34145, 22651, 240515]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",240802,0
1248,"[1664, 1673, 1675, 1671, 1662, 1669, 1657, 1656, 1659, 1660]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1658,1
90645,"[120430, 120427, 29504, 47666, 120425, 95289]","[1, 0, 0, 0, 0, 0]",120432,0
70556,"[240, 8902, 20887, 91108, 69002, 33973, 11902]","[0, 0, 1, 1, 1, 1, 1]",2622,1
22981,"[21807, 33322, 10122, 1558, 40081, 40079, 26, 21787, 40083, 40072]","[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",40071,0
40937,"[81344, 8292, 2536, 227]","[0, 0, 0, 0]",81345,1
236727,"[218568, 218586, 143644, 218592, 5756, 4146, 14119, 218547, 218550, 267828]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",218595,1
240426,"[269101, 37587, 26665]","[0, 0, 0]",126642,0
86959,"[154743, 110393, 139240, 13942, 31649, 63582, 2536, 154745, 77867, 7754]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0]",1096,0
70183,"[26159, 115770, 27968, 26746, 116131, 30496, 71894, 140440, 38555, 179479]","[1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",609,1
98230,"[57974, 129, 945, 130541, 6620]","[1, 0, 1, 0, 1]",130542,0
156698,"[166297, 7324, 37019, 18802, 166293]","[1, 1, 1, 1, 1]",166286,1
57412,"[5018, 16888, 84940, 18811, 11265, 78396, 45319, 32736, 77117, 84925]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",16724,0
146113,"[234903, 234745, 39191, 234884, 200354, 22408, 235046, 2127, 12317, 77311]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3884,0
105360,"[81731, 1376, 38043, 1533, 337, 57271, 1922, 157, 16621, 8657]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",168607,0
177590,"[4803, 49746, 6938, 24274, 158579, 118424, 17465, 158586, 158593, 4976]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",158605,1
123950,"[207124, 156991, 100372, 209597, 130341, 209598, 9546, 27674, 117799]","[1, 0, 0, 1, 0, 0, 0, 1, 0]",209600,1
37019,"[1945, 72446, 11132, 72416, 72411, 11438, 72420, 20986, 41749, 72441]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4019,0
51627,"[4780, 62464, 98979, 22001, 98994, 1680, 75977, 25262, 98976, 25260]","[0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",4859,0
138232,"[139494, 788, 12677, 1863]","[0, 0, 1, 1]",150591,1
37556,"[3783, 10094, 4467, 11281, 3199, 23029, 3747, 54845, 19513, 706]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 1]",73733,1
130866,"[99022, 6544, 16042, 8909, 3611, 129825, 3046, 211, 8364]","[1, 1, 1, 0, 0, 0, 0, 0, 1]",68706,1
197987,"[132450, 32001, 33076]","[1, 1, 1]",132452,1
42106,"[83755, 11281, 18687]","[1, 0, 0]",31747,1
132030,"[5450, 157789, 177837, 6623, 3461, 18971, 63896, 48039, 177843, 177848]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",177841,0
57002,"[109351, 109358, 109353, 109354, 109352, 75293, 109355, 63061, 109357, 355]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",109350,1
212895,"[70700, 194670, 25228, 259964, 259965, 259963, 259962]","[0, 1, 0, 0, 0, 0, 0]",218,0
152070,"[9618, 16244, 5554]","[1, 1, 0]",5050,1
269338,"[80238, 78, 6294]","[0, 0, 1]",776,0
264756,"[86845, 67627, 86867, 65616, 65354, 86850, 247, 86855, 757, 53958]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",86846,1
59216,"[3303, 1420, 3787, 32454, 54947, 13179, 1695]","[1, 1, 0, 0, 0, 1, 0]",16633,0
190687,"[148267, 3805, 5225, 543]","[0, 1, 0, 0]",92264,0
261775,"[82282, 18526, 70196, 25291, 54244]","[0, 1, 1, 1, 1]",82283,1
84018,"[61058, 3290, 3025, 25928, 59942, 22012, 10802, 2311, 7664, 19956]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 1]",212141,0
214218,"[210120, 55691, 40537, 35171, 77606, 115733]","[0, 0, 0, 0, 0, 0]",73277,0
22121,"[34813, 474, 10184, 26, 3494]","[1, 1, 1, 1, 0]",39392,1
264464,"[1947, 73738, 1195, 3840, 26709, 1860, 9276, 207, 73736, 4723]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",27,0
270754,"[50358, 96303, 39903, 50188, 96297, 6730, 54146, 4984, 96301, 3739]","[1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",14748,0
268030,"[72636, 63964, 78416, 18363, 52239, 74300, 78506, 78474, 22183, 41623]","[1, 1, 0, 0, 0, 1, 0, 0, 1, 1]",19341,0
265925,"[77263, 19355, 18598, 10792, 19369, 77261, 84, 5565, 71609]","[0, 1, 0, 1, 1, 1, 1, 1, 1]",77262,1
44472,"[11673, 87969, 4363, 15601, 37947, 14041, 800, 87967, 87968, 34231]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",4665,1
48042,"[73373, 126, 677]","[1, 0, 1]",38051,0
44588,"[88073, 88074, 7873, 4723, 73085, 26801]","[1, 1, 0, 1, 0, 0]",10663,1
45444,"[25228, 1793, 9026, 3354, 4206]","[1, 1, 1, 1, 1]",34040,1
66327,"[133641, 6998, 3840, 36108, 6230, 133646, 2911, 1511, 131648]","[0, 0, 0, 0, 0, 0, 0, 1, 0]",133638,0
136430,"[39651, 75064, 16780, 8083, 151236, 15584, 600, 219907, 219904, 65684]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",219900,1
37333,"[73046, 73047, 38512, 6190, 73051, 73048]","[0, 1, 1, 1, 1, 0]",69950,1
18385,"[34849, 34845, 27060, 34847, 34848, 34850, 34846]","[1, 1, 1, 1, 0, 1, 1]",3927,1
127301,"[166382, 128226, 4501]","[0, 1, 0]",58601,1
79172,"[123040, 3022, 204794, 85757, 7675, 25791, 18407, 2016]","[1, 0, 1, 1, 1, 1, 0, 1]",204780,1
238177,"[8412, 17284, 17316, 3939, 18908]","[0, 0, 0, 0, 0]",45123,1
77772,"[201717, 193815, 23464, 2143, 30478, 123529, 2179, 201713, 154444, 1299]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0]",21968,1
265546,"[7970, 27471, 1410, 3591, 4473, 94, 4016, 1908, 10149, 6401]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",2127,1
24044,"[43219, 22699, 5014, 5419]","[0, 1, 0, 0]",5308,1
214657,"[262494, 178263, 47702, 5214, 78716, 142865]","[1, 1, 1, 0, 0, 1]",72627,0
91097,"[1488, 2988, 9536, 67605, 81067, 55062, 10660]","[1, 0, 1, 0, 0, 0, 0]",706,1
276167,"[55490, 285, 707, 14077, 55487, 12061, 32786, 90, 6360, 10622]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",55485,0
223034,"[239202, 239200, 239141, 239172, 239145, 239196, 46642, 239151, 239158, 75580]","[0, 1, 1, 0, 0, 1, 1, 1, 1, 0]",216335,0
201636,"[5949, 7784, 3308, 37019, 62318, 29557, 30792]","[0, 0, 1, 0, 0, 0, 0]",1325,0
63145,"[116435, 78888, 31614]","[0, 1, 1]",116437,1
181254,"[72497, 183134, 156191, 183154, 178355, 8684, 113932, 167265, 183160, 106855]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",17508,0
276936,"[151863, 246928, 28408, 3225, 67812]","[0, 0, 0, 1, 0]",43625,0
38104,"[76198, 64606, 63218]","[0, 0, 0]",76195,1
24391,"[18665, 43635, 43634, 23726, 43629, 38129, 43645, 15359, 43647, 33773]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",7401,0
260573,"[97732, 22932, 97731, 1195, 79219]","[1, 0, 0, 0, 0]",97733,0
251342,"[2385, 5634, 202, 87024, 216248, 159333, 155198]","[0, 0, 1, 1, 1, 0, 1]",7908,0
184789,"[52170, 154078, 408, 12005, 124424, 2637, 4430, 191285, 191279, 782]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",191293,0
138526,"[36263, 27321, 23819, 222200, 222196, 222198, 36262]","[0, 0, 0, 0, 0, 0, 0]",136653,0
173797,"[122111, 4300, 195597, 29437, 6116, 26206, 14746, 15346]","[1, 1, 1, 0, 1, 0, 0, 0]",195596,0
192387,"[44712, 7933, 88999, 35803, 5447, 9361, 19225, 6910]","[0, 0, 0, 0, 1, 0, 0, 0]",52921,0
5669,"[1504, 6287, 6280, 6276, 654, 6279, 6286, 6282, 6284, 6278]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",6290,0
106131,"[5310, 11268, 78546, 14025, 54606, 356, 65641, 8568, 58271, 9395]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",18507,1
28219,"[51767, 15330, 51772, 18419, 51769]","[1, 1, 1, 1, 1]",51773,1
175257,"[214223, 4577, 14110, 5801, 14655, 26244, 1078, 4824, 8793, 30840]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",216622,0
148847,"[112838, 205858, 205856, 87612, 99827, 87949, 2924, 205894, 172301, 17723]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",46914,0
72428,"[184109, 35546, 81131, 81132]","[0, 1, 1, 0]",184107,1
209033,"[163514, 5031, 19477, 9771]","[0, 1, 0, 0]",41014,0
230400,"[81309, 211438, 211442, 211452, 211448, 3480, 19413, 211445, 33112, 211449]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",185781,0
168615,"[3329, 1494, 225, 2089, 7799, 1129, 556]","[0, 0, 0, 0, 0, 1, 0]",677,0
148773,"[55994, 25207, 25005, 9258]","[1, 0, 1, 0]",48275,0
260502,"[97483, 97485, 26701, 3724, 57449, 60804]","[0, 0, 1, 1, 1, 0]",51805,1
163070,"[84926, 9570, 18537]","[0, 1, 1]",55144,0
183555,"[69283, 107, 2290]","[1, 1, 0]",6740,0
171594,"[255077, 255076, 17280, 43537, 109726, 255075]","[1, 1, 1, 1, 1, 0]",8622,1
34452,"[66157, 66154, 66156]","[0, 0, 0]",66155,0
101742,"[229980, 33586, 728]","[1, 0, 1]",185877,1
7630,"[126366, 8716, 61768, 8711, 8712, 8709, 8873, 8710, 8715, 8713]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",8708,0
163776,"[7667, 30074, 8909, 12901, 5802, 4544, 705, 5972, 8976, 14197]","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",16202,0
254278,"[24475, 64289, 33853, 7066, 9845, 5720, 4365, 16609, 21326, 1454]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",113975,0
95525,"[84267, 15818, 3306, 180723, 61086, 179799, 78444, 72660, 154742, 19773]","[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",80252,1
42923,"[84922, 10949, 26977, 706]","[1, 0, 1, 1]",61224,0
266579,"[90168, 84801, 15590]","[1, 1, 1]",52395,1
103067,"[44531, 20077, 789, 7861]","[1, 1, 0, 0]",1054,1
159732,"[174223, 145223, 19757, 174240, 148346, 126366, 7204, 63073, 43660, 1429]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",37983,0
188878,"[648, 93581, 201630, 29000, 212, 8582, 51422, 20377, 60034, 75488]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",131880,0
9143,"[10378, 10373, 10370, 10372, 10374, 10109, 10380, 7462, 10376, 3837]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 1]",10379,1
21188,"[38257, 38, 38258, 36707, 4180, 14065, 8807, 7158]","[0, 1, 0, 1, 0, 0, 0, 0]",38256,0
16504,"[11171, 29717, 29718, 29715, 29716, 11997, 2442, 29705, 6582, 29713]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",29711,1
237313,"[73442, 16161, 28265, 6078, 1327, 62406, 2380, 1507, 24479, 42404]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",78810,1
3669,"[4330, 4327, 4332, 4328, 4329, 4333, 706, 4334, 4326]","[1, 0, 1, 1, 0, 0, 1, 0, 1]",4331,1
181796,"[7619, 18413, 27839, 6706, 2603, 1080, 2143, 4544, 164105, 10928]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",4392,0
101234,"[131441, 82973, 58030, 131447, 131442, 131445, 1445, 118966, 131443, 131444]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 1]",131446,1
8674,"[9766, 5033, 26]","[1, 1, 0]",9765,0
22243,"[25770, 28634, 20840, 28288, 25824, 39479, 34200, 15794, 11617, 39480]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",39478,1
62503,"[115598, 11613, 75456, 16854]","[0, 0, 0, 0]",115596,1
120389,"[163114, 85276, 32671]","[0, 1, 1]",163116,0
197333,"[257934, 257931, 257932, 179282]","[0, 0, 0, 0]",257933,0
110815,"[42632, 19371, 10059, 18107]","[0, 0, 0, 0]",38805,1
34801,"[66439, 66445, 66457, 61430, 66451, 66443, 19075, 66450, 66440, 8307]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",49063,1
158583,"[31838, 4779, 170457, 25386, 706, 2767, 1696, 1387]","[0, 0, 0, 0, 0, 1, 1, 1]",38074,0
164896,"[181497, 36125, 181501, 26]","[0, 1, 0, 1]",181499,0
218187,"[188225, 19507, 66188]","[0, 0, 0]",165737,0
50566,"[21310, 34986, 56256, 29949, 97403, 15938, 12295, 97398, 97400, 97401]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",32260,0
177295,"[1696, 479, 169602, 5977, 1710, 43624, 171607, 62335, 1793, 19421]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 0]",3494,1
182819,"[185499, 243980, 185426, 23508, 185496, 185403, 164174, 185419, 151760, 47486]","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",185492,0
142039,"[196828, 145738, 196826, 15905, 196830, 196856, 77928, 196832, 196858, 40590]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",196823,0
86932,"[73698, 3025, 1684, 10864, 1961, 82925, 244, 1690, 11360]","[0, 0, 1, 0, 0, 0, 0, 1, 1]",11679,1
182746,"[44565, 2445, 167113, 164053, 29557, 25884, 185298, 61178, 78025, 12084]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",14119,1
189996,"[7423, 2802, 5506]","[1, 0, 0]",19392,1
115956,"[35261, 12088, 157948, 748, 13927, 90950, 226087, 190992, 4384, 68843]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",40553,1
221186,"[47284, 120898, 52975, 366, 60440, 91311, 1762, 5800, 172283, 35468]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",7861,1
22047,"[39334, 101266, 39333, 8143]","[1, 0, 0, 0]",39332,1
13872,"[21, 73734, 7107, 14555, 14552, 14553, 12765]","[1, 0, 0, 1, 0, 1, 0]",14554,1
154913,"[26937, 3270, 1680]","[1, 1, 0]",759,0
10813,"[11780, 3577, 4119, 11778, 11777, 11776, 11772, 11774, 11773, 11775]","[0, 1, 0, 1, 0, 0, 1, 0, 1, 0]",11779,0
185254,"[221, 1859, 5786, 6804, 1788, 11453, 6227, 158282, 29214, 7852]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",6537,1
103277,"[35081, 30933, 10439, 21519, 6197, 7477]","[0, 0, 1, 1, 0, 0]",4560,1
242458,"[20391, 3819, 3668, 6926, 21264, 26, 13924, 99304, 1776, 69764]","[1, 0, 0, 0, 0, 1, 1, 0, 1, 0]",24196,0
245765,"[224720, 224723, 3716, 2485, 23751, 28592]","[0, 1, 0, 1, 0, 0]",20377,1
106198,"[47387, 1025, 86057, 27868, 11361, 14803, 7060, 611]","[0, 1, 1, 0, 0, 0, 1, 1]",56094,1
230249,"[193220, 102876, 95699, 37, 2230, 4114, 182216, 264351, 4264, 21286]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",70177,0
5127,"[11765, 5633, 196779, 2176, 226627, 5253, 244058, 73170, 49082, 237507]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",5635,0
63948,"[118705, 118707, 4568, 36276, 101370, 92316]","[1, 0, 0, 0, 0, 1]",8116,1
199353,"[106389, 106390, 139145, 40208, 8742, 65132, 139143, 139146, 7526, 36151]","[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",106391,0
18139,"[34547, 32114, 34546, 30899]","[0, 0, 0, 0]",34548,1
176887,"[39800, 18510, 32658, 28867, 113297, 203151, 22657, 57531, 203170, 1406]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",35059,0
196253,"[31521, 34006, 522, 74879, 78902, 21689, 5417, 128925, 128927, 669]","[0, 0, 1, 1, 1, 1, 0, 0, 1, 1]",113961,0
41177,"[11334, 31609, 7588, 2243, 18409, 82160, 82166, 5649, 82164, 4478]","[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",82163,1
89911,"[120078, 120079, 152, 11178, 14961, 69180]","[1, 1, 1, 0, 0, 1]",17249,1
110309,"[74884, 26, 183714, 21244, 2758, 5434, 3458, 2073]","[0, 0, 1, 0, 0, 0, 0, 0]",137504,1
218879,"[26683, 1696, 4200]","[0, 0, 1]",8711,1
51545,"[12092, 1818, 26673, 5663, 18758, 2161, 3436, 305, 7847, 1571]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",86825,0
76426,"[163021, 36266, 163033, 163017, 163044, 163046, 163029, 30067, 163040, 136805]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",163036,1
132846,"[159075, 94876, 70697, 159060, 157797, 30689, 150256, 32989, 112282, 59658]","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",6909,0
155511,"[221594, 129740, 35223, 167857, 136211, 195026]","[1, 0, 1, 1, 1, 1]",99212,1
7637,"[243262, 8719, 8725, 241581, 110683, 67029, 8723, 8717, 103402, 125086]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8724,0
145032,"[34370, 26829, 44133, 20106, 51098, 6657, 8582, 7739]","[1, 0, 0, 0, 1, 0, 0, 1]",37603,0
132167,"[223485, 80128, 132030, 18953]","[1, 1, 1, 0]",223482,1
127384,"[5590, 29890, 120933, 2476, 216376, 47334, 8490, 2987, 99736, 4936]","[0, 0, 1, 0, 1, 1, 1, 1, 0, 0]",2953,1
198692,"[132980, 95602, 132993, 1376, 133020, 133007, 33233, 132995, 4077, 1341]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",28580,0
161032,"[129430, 5832, 18808, 1406]","[0, 0, 1, 0]",32420,0
1294,"[1715, 1712, 1714]","[0, 1, 1]",1713,1
237072,"[267897, 642, 136794]","[1, 0, 0]",13142,0
38169,"[76243, 18667, 76247, 20848, 1953, 76245, 71935, 35338, 25303]","[1, 1, 0, 0, 0, 0, 0, 1, 1]",76244,1
39446,"[78945, 78946, 8488]","[0, 0, 0]",78947,0
220404,"[237030, 56670, 141065, 21656]","[0, 1, 1, 0]",237029,0
49299,"[1561, 1571, 3476]","[0, 0, 0]",481,0
15964,"[28875, 28873, 28868, 241, 5350, 28876, 28872, 28878, 23148, 28871]","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",28874,0
210481,"[88071, 21657, 7810, 11590, 7798, 76937, 5310, 13213, 45183, 92801]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",259309,0
163489,"[242352, 146131, 21631, 7137]","[0, 0, 1, 0]",242357,0
253226,"[17660, 24093, 58363, 32338, 49643, 7354, 14924, 64180, 3019, 26200]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",19886,0
32048,"[61724, 10935, 20460, 19368]","[1, 0, 1, 0]",59525,1
210077,"[259276, 17140, 218, 5068, 1828, 103343, 1986, 7019, 14158, 10428]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",259277,1
68697,"[145353, 145354, 107282, 145355, 145359, 145357, 121877]","[0, 0, 0, 0, 0, 0, 0]",105962,1
232,"[170, 167, 168, 166]","[1, 1, 0, 1]",169,0
151495,"[126794, 4448, 16788, 5503, 4313, 79105, 6096, 5800, 7686]","[0, 0, 1, 0, 0, 0, 1, 0, 0]",53439,1
196810,"[118489, 5238, 10301, 748]","[1, 0, 0, 1]",118491,0
276055,"[55436, 55438, 35790]","[1, 0, 1]",55437,0
144114,"[24915, 72338, 30945, 780, 29160, 4206, 2290, 1571, 94395, 30352]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1776,0
173388,"[256053, 256048, 256046, 256049, 256047, 256052, 30073, 113653, 256050]","[1, 1, 0, 1, 1, 0, 0, 0, 1]",256051,1
61307,"[17459, 1489, 46, 3939, 15669]","[1, 0, 1, 1, 0]",7397,0
41080,"[20328, 81954, 81948, 1947, 55480, 311, 5545, 1818, 81956, 9260]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",1802,0
151263,"[12613, 50663, 27154, 7691, 72628, 3887, 2001, 4992, 198787, 7611]","[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",3459,0
38950,"[74238, 78018, 78005, 44676, 77985, 68434, 2427, 77999, 77986, 195]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 1]",33351,1
261723,"[70190, 49437, 53830, 9381, 70189]","[0, 0, 1, 0, 0]",70188,0
160378,"[11098, 50172, 9407, 22280, 13226, 1134, 10945, 2711, 37949, 9921]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1680,1
269550,"[99429, 10439, 1046, 40325, 75093, 23005, 34476, 1373, 3436, 17996]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",80338,0
146569,"[235904, 67536, 65808]","[1, 1, 1]",179613,1
210791,"[136, 115964, 17221, 4409, 6122, 71767, 4749, 17319, 6157, 26]","[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",3605,1
88897,"[130296, 44800, 10296]","[0, 0, 1]",73739,1
227612,"[86525, 17907, 8267, 52540]","[0, 0, 0, 0]",10345,0
91491,"[44753, 7893, 7168, 13876, 13149, 25955, 4460, 4062, 342, 8905]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",120856,1
142186,"[100641, 228075, 228079, 18355]","[0, 0, 0, 1]",228077,0
109518,"[137705, 137708, 5554, 5506, 34700, 44803]","[1, 0, 1, 0, 1, 0]",5431,0
193337,"[53556, 124578, 16857, 68178, 124601, 81078, 82613, 124631, 108648, 124608]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2619,0
268025,"[6763, 78357, 706, 231, 59593, 3294, 7469, 78358, 78356, 19004]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",3787,1
197728,"[22186, 68434, 39581, 37655, 37653, 5745, 37652, 11899, 37654, 4578]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",7806,1
118483,"[77669, 31914, 3898]","[0, 0, 0]",47512,0
13094,"[13870, 12600, 6060, 13868, 6127, 13869, 453, 938, 13872, 13873]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",13871,1
130480,"[98105, 8946, 33273, 19120, 82750]","[1, 1, 1, 1, 1]",172931,0
237063,"[195232, 116244, 10792]","[1, 1, 1]",142572,0
168841,"[253443, 19133, 238752, 253442, 73067, 253441, 253440, 7167]","[1, 0, 1, 0, 0, 0, 0, 0]",253444,1
271797,"[98636, 11570, 98635, 8773, 98634]","[0, 0, 0, 0, 0]",98638,1
38524,"[77019, 20082, 36529, 19225, 57261]","[1, 1, 1, 1, 0]",77018,1
